,0,1,2,3,4,5,6
0,0.5541647447950636,3.2559208725447846,4.176765216287479,4.316493098097093,-8.566795557942404,-6.429578579962868,8.785748274963137
1,0.5576882504891995,4.438078425149359,3.8947965502111352,4.5862492603041245,-8.830889627893676,-7.568453257919014,-8.930927762947883
2,0.5994138633655803,4.164080842828405,4.581207678179406,4.580641877662696,9.478733009271176,-6.781261567317465,10.934185227307966
3,0.5617241047623589,3.540655912310297,3.585643286651635,3.9281747149251705,7.95103077978383,-6.472941550862263,7.866113026839726
4,0.5464750692977844,3.655317981062343,4.199635620943463,3.8507365647715552,-8.359852030913311,5.841833036829145,8.310630988612786
5,0.6043085421158279,3.09899304053687,3.5340288790645253,4.109651665247774,7.934286638946123,6.293373011706695,-7.938821847116169
6,0.522194958989828,3.7519953944502196,3.5053367462888323,4.610081815233422,-8.669643174918422,-8.134948247375533,-8.749985784030883
7,0.5673807999168787,3.135679358943841,3.9543123185640403,4.618633205572632,-8.947506762045187,6.593714719693392,-9.546284036526604
8,0.5304210367475549,3.8904004146178126,4.160945421407561,4.03992243031019,-8.191258029719558,6.026945503989564,8.159964219515587
9,0.5401660287352458,3.98988910333959,4.0517584662634825,4.782055786683861,9.306398870840106,6.90750100432396,9.20268111573937
10,0.5893433250620383,4.6964177703392345,4.004596995750106,4.4516921018014095,-9.272966701568372,6.88672740782474,-8.91787435190886
11,0.6093270677914033,4.83002150739397,3.7734164394731153,4.789739804093391,9.130630384895168,7.290670101394027,9.089444576509269
12,0.6186458806991042,4.046355488711516,3.9979118041530546,5.213220379353289,-10.05348601189023,7.650256571439708,-9.964700923356553
13,0.603152641168248,3.5777287434921203,4.621598139963755,4.6753010499135295,-9.426121914996832,-6.784235053684278,-9.331515244764017
14,0.48103983366205405,3.92045662110372,4.306844149051691,4.635597689636374,9.122283791868968,6.812380459711812,-9.241927121287691
15,0.5818217639496026,4.318548582022583,4.880258890661186,4.152914940601424,9.042183008943823,-6.720236881797135,8.828336835961249
16,0.5003120048625259,3.5315656931167996,4.2913805811724135,4.495279018912889,9.058623665505895,6.8058635033411905,8.945465557022082
17,0.5669696530907102,5.247086678715484,4.569564291953919,4.666330198601899,9.449316830437656,8.518501733707092,-9.293968073515426
18,0.49552483210658704,3.3555697819738968,5.042438162116531,5.742178563764446,11.425155667847118,7.812475985482853,-11.149428666021723
19,0.5593376701981978,4.936365356243083,5.270090083800164,4.91479327461584,-10.033313274756013,7.595806462556666,-10.135564783986084
20,0.5451242777315262,4.163322520682331,3.8931174546952745,4.395314240617013,8.581519479628483,-6.5278109328630345,8.549648474829635
21,0.5522336527581282,3.6317123331850447,2.924886049942885,3.839937982117155,-7.2794875412613465,6.1549066308092515,-7.322940433309185
22,0.6247232015099784,3.8124858221247426,4.381706507411674,4.0974254667374055,-9.917294233499064,6.981139430612306,-8.800534751834876
23,0.5347048928612437,4.5286843333587345,4.171142810441345,4.2970409204059985,8.906340291159637,6.7589487090547715,8.624844193409567
24,0.5758589048404271,2.8805969463354972,3.5157049416946857,3.550208082552179,7.471815671682436,-5.366517133067781,7.1856964649062185
25,0.5619470926371832,4.344001068722155,3.752288091364779,4.33714565364545,8.830455801630526,-7.236749162727681,8.68026760897061
26,0.6035855212192417,3.916691248340847,3.4434654072418636,4.867803163849584,-9.098316882142965,7.17517785102415,-9.261184378348194
27,0.5741101139862823,4.184000725987642,5.821239591793484,5.051630404067853,-10.563602692757351,-7.8819157003125655,10.959690766736832
28,0.5634589470030995,3.671207498299144,5.3233952617639995,3.441288326750947,-7.867394539678604,-6.693207017719625,7.951354456074945
29,0.5619471055846581,3.54763464347606,4.165015669444644,3.600085888738635,7.645224563890291,-5.699632511238339,7.744852984504791
30,0.537209906600286,3.5805108996553163,3.3703869264179436,3.68571697430084,7.220470122442762,5.485596397083059,7.356478634759831
31,0.5142425460752533,5.551478301041138,4.29578195420199,4.5867018340832155,-9.027971503415293,7.878177534393254,-9.185299718805885
32,0.5620012994564257,3.4540604502468453,5.732707939572083,4.282864543689174,-9.303657733952146,6.596991320129398,9.633413400447711
33,0.5960370939976796,3.558757731491731,3.6186899475690595,4.887155829604226,9.21602358568108,7.87336825754791,-9.17467636586463
