hu0,hu1,hu2,hu3,hu4,contrast,correlation,dissimilarity,homogeneity,ASM,energy
0.5893551359129535,0.23536891517104666,0.17182137499455782,0.20698877445422473,0.7285667243637871,0.4202196473945769,0.5615790019778246,0.6210625656801833,0.059724985263613445,0.015043539724154306,0.041278435992692354
0.43547398883872634,0.3279278530801044,0.17298220399542816,0.25110503164414366,0.742659748308662,0.4409190191160107,0.63000511768015,0.5932029537730754,0.09538736612526219,0.02721983564322957,0.07019801704736235
0.7883957560676582,0.3039203226122243,0.24728638834026975,0.31680393159640435,0.7729868061666832,0.10172873523540191,0.8471751615369956,0.20088971026879865,0.3863570615565251,0.2303638722677392,0.37948330990620505
0.6102078386180615,0.1566671669720063,0.12452205520444143,0.18971059972361035,0.27527724764952904,0.15608280946694858,0.8312170399431145,0.3316233884197734,0.17770283035423115,0.04342545087147614,0.10543745600330763
0.5746675693122585,0.2920909455592867,0.2912765242035284,0.40865296871996454,0.18550430006417362,0.485823339499076,0.4803682212406767,0.6819610539178981,0.04526192108915475,0.013387952108173529,0.037130273809559335
0.7515174133860013,0.15229092661012236,0.1746854675591398,0.27181573603235104,0.24058905071780826,0.11464741384351532,0.8570357983868065,0.2657865933548963,0.24129239148647783,0.07861841889155982,0.17064353527979542
0.6320793559665673,0.5703208300403004,0.29253274522112366,0.37863285544724395,0.7974119892696262,0.3555110803929204,0.5735274513735844,0.5689461416188472,0.07091876212902229,0.024010323748926896,0.0622986394162039
0.4050247000003347,0.18045374275736356,0.12635265075151547,0.12565243740555135,0.6971133546261107,0.3259991360869817,0.722656953729663,0.47253256499979623,0.1574873282658816,0.05213127680498177,0.11765967639257471
0.6993797049797235,0.3772224243313842,0.2579022630646351,0.29765320279234886,0.2231136969869395,0.31365902319231387,0.5830074054692618,0.5158556277173201,0.09305325628124152,0.041291678472899065,0.10156234768464614
0.6262648548549516,0.15468543385242275,0.190946503315196,0.2406067730559902,0.7467115249402915,0.31032997524546807,0.6686333331300344,0.5150321158561176,0.09213815015569544,0.02400054581762035,0.06261046155233242
0.6927027391730062,0.27761286149641,0.20114334272543336,0.274413455659136,0.23778044724536065,0.15800188811875485,0.80184807334745,0.3363096967024355,0.1755940449575341,0.054977939630801005,0.12887561708952092
0.7164870389222788,0.45668239217289436,0.36908269239433256,0.4684197590481873,0.8355285724008451,0.2543333913861546,0.6463451364363761,0.4368042477006445,0.1375207141564169,0.06791124253179738,0.15405605214029425
0.49645150300927915,0.17528857428645248,0.10738344840761102,0.12420014023424912,0.6933477050129676,0.18593259330879736,0.8121911123834378,0.36894252011738105,0.15772081191300563,0.0365580159315034,0.09109940058723184
0.41336955027909567,0.16955097352337875,0.1427088297115701,0.18322552887433244,0.27403404437553924,0.5179245090682546,0.616205724891244,0.5824295995963551,0.1580653455858421,0.06271382805934435,0.13534374446785147
0.8054347985317983,0.4331856016690393,0.3378069719231351,0.45331057117983253,0.8279288697020082,0.22838485533417846,0.6270092545237195,0.35172268358595843,0.21392773415652439,0.16203235275190386,0.2984451679206757
0.5046231783640355,0.2461277999565963,0.26804246977365814,0.3220754887299771,0.7775645879068948,0.5660848096058271,0.4631603582369673,0.7191396030456335,0.05237658272257507,0.016289369919972065,0.04164625932073981
0.7401730241543851,0.30852562052573135,0.5386185532627797,0.40509548828566266,0.8327869760558733,0.19041365525919193,0.7355728692066796,0.3596144035642743,0.17662197669468654,0.08130954236580247,0.1752899726167332
0.6588742230212304,0.2642718831184075,0.14933896935896146,0.20670853430093683,0.7248652484913229,0.15245193007245111,0.8180927569340003,0.3285541407739919,0.18358073593149418,0.052026309716601486,0.12157110056498352
0.7494941185189635,0.16701087370696077,0.150577144314113,0.2426484129034297,0.2503833423258805,0.20243030470463755,0.7569471090563503,0.39270966650875627,0.14161518359870548,0.04423149337239477,0.1071743828905137
0.6394508609860261,0.4601362271238529,0.1848239730200892,0.24794869282821036,0.24780960757591022,0.18577464198925148,0.7823592761273909,0.37869210835370615,0.14455033873471942,0.039337693058121584,0.09713902771627424
0.6964477787022938,0.15043287265830868,0.14975136001850714,0.22238644126742874,0.7335083178536254,0.028773824554674476,0.9615827793016067,0.08505218683280608,0.6097500097178226,0.2603953432406966,0.40455333585679726
0.7271778261432982,0.26749184885325616,0.17893880132632572,0.23813582859376722,0.25227226862299434,0.26807092351530515,0.6507468627604553,0.45605278338851685,0.11979752896706096,0.0518159316886768,0.12223685872918962
0.3948905480043798,0.14137572921865046,0.14381795975024214,0.17950862649614466,0.7172055038175648,0.08807814865354373,0.9276389457959028,0.18273128487164564,0.4473170993656786,0.20430452417944903,0.342601866974645
0.6695219701657317,0.33243258115618896,0.18119945644302182,0.2182392017338361,0.7334303721251811,0.23574567898372223,0.7111825256448289,0.4334027734850088,0.12468210628559667,0.0419530154119181,0.10203617461502269
0.7117261849969129,0.26144466692988355,0.2511977947440351,0.33956437499966885,0.20932137824341518,0.2127570046526456,0.7175205963573982,0.40219442468222305,0.14133759496149634,0.05583773589424468,0.13118119393665922
0.66938869357227,0.2276288424167965,0.28801616445763767,0.30600778463585754,0.217278915043432,0.28702720397542275,0.6489880331605753,0.49827041444134385,0.09281509882963407,0.02948681929009522,0.07585847116373186
0.7410509836248335,0.4505504077452663,0.3483489973123421,0.44157548170629657,0.16800513197788197,0.3320520978025797,0.5271461024223374,0.5126965986790449,0.10697782228294313,0.05877975775301327,0.13745056318298343
0.7656486392022411,0.29170422492978887,0.271404956069401,0.3625317714286621,0.790694130556206,0.1556967696206425,0.7735083382201791,0.3075426079079108,0.21913863789447346,0.1075033936144003,0.22084242811506283
0.7157841040925085,0.5085671079539271,0.281135722726605,0.36162741024557704,0.19912660279872643,0.20321405346315513,0.724193356527581,0.3891666727241962,0.14911553675388559,0.06373506223822259,0.14524030690137277
0.6539564476759001,0.5883195306525711,0.3984539801575642,0.5045332597664465,0.8510811259966526,0.5131396099810625,0.3690634340388269,0.705584271205554,0.04354710028810586,0.02039537951537423,0.05418795114175891
0.5874346462996022,0.26763819948767686,0.24126589257116052,0.2955751890648074,0.22243240012206186,0.6166509185960423,0.34098210531412315,0.7760538892029102,0.031107822153720942,0.011228204199679011,0.03107653623390938
0.6716177108129746,0.32129203171953424,0.23586478465854133,0.28353342468474246,0.22912318378212265,0.47876826273430956,0.4070681688665332,0.6737590868306845,0.04768497242222956,0.021639041645383064,0.05762714474704887
0.6366261085760482,0.3223898378775202,0.4174443889010658,0.36840426989341585,0.18018306272833906,0.249634321948795,0.6941557293042474,0.45469558384754627,0.11138610280225564,0.0353216612414186,0.08822260892659343
0.5154434653726939,0.21209167370068688,0.2853505846843984,0.2683883701876256,0.7627833284168187,0.3850988208684004,0.6234468054202084,0.5832355180456478,0.07413960066175958,0.01817674578629034,0.04860717114068794
0.5182906657722067,0.1526745979035575,0.0939930270699064,0.11454014090122767,0.6898007949354306,0.08823672349895008,0.9073509396194933,0.2228534525080989,0.2825361570757836,0.07694915933378614,0.16838976240720865
0.6080587929115906,0.31805909928405746,0.16744508766168412,0.22231585440016866,0.257237750607704,0.1166960915385376,0.8645682290221178,0.27022224268245665,0.24394106691849174,0.071146234946662,0.15556203417396947
0.651273965948546,0.3085487869143848,0.2622541650325351,0.5286100766700756,0.8420147498391853,0.1775390269974128,0.7801981942316115,0.36453294112137635,0.1593907606177207,0.05125077349761248,0.11957404005096604
0.5997650711404917,0.15378029748092267,0.16348135895826807,0.19956056017006701,0.26536805463762975,0.2559739550900617,0.7283610745167434,0.4578707774823659,0.11014265781573074,0.027317842172535862,0.07085246323153326
0.6089621057264542,0.18368126195957857,0.1760066702924213,0.254231861710496,0.7453701131216968,0.20707995556864928,0.7710754888185566,0.4061195533787206,0.13147450385700368,0.031459185991802086,0.07995577129030992
0.7538102828761267,0.5174651044403789,0.47275712647152085,0.5576321931599909,0.11355697467907655,0.3919853061273355,0.4346858404044956,0.5649486197460086,0.10136296640663535,0.06651592228722052,0.14851084149650026
0.6779025011675398,0.36946889004150907,0.29856555349521735,0.45167167535457065,0.16890756416868713,0.17853596327986967,0.7712182876771254,0.3686248982663287,0.1525801786002654,0.051889837711604415,0.12317912417290564
0.6485274572047186,0.22553133237818246,0.16916914379373452,0.205192210543522,0.7285249333941289,0.0773164087922575,0.9061832040214535,0.19142999359635496,0.3698419218993574,0.1195801051953199,0.2298622483382903
0.6936657322966957,0.2545122693171041,0.21573228520552803,0.3444556896930748,0.7762661638384086,0.2049725638621906,0.7433666928256036,0.40160275647671256,0.13492135534548202,0.04319772055288573,0.10529701903328047
0.6193301004061003,0.4868085460933476,0.2165286346024289,0.28807869757420773,0.7598558338143198,0.24460790563290258,0.7167254861011267,0.4509165905727762,0.11120745522433498,0.03196100956857167,0.08098409758666104
0.5832813361320889,0.40160117389940164,0.22629557060092398,0.25926730113042523,0.7517256519335889,0.5345132535613673,0.41264424444983067,0.7197427740036504,0.037709634869021534,0.012269460448902916,0.034327413420131854
0.6502918918847621,0.17969823862183743,0.17697550347220367,0.22057300503548147,0.254733250162244,0.02673765089651687,0.9660390560008604,0.08443937829380897,0.5788674788388141,0.20790462551357067,0.3494230415915579
0.5602344855147698,0.31437512801614137,0.17964431928575186,0.23036918930083364,0.2527655714250735,0.30551866265591704,0.6870067163612672,0.5130757292035663,0.09038502040237001,0.02210537227951702,0.05844462718616938
0.5581465979844,0.29860754492722874,0.18645802113980434,0.30844951069390497,0.7637524491310694,0.18536498401369458,0.7960779759276404,0.3785705017918082,0.14426498862222284,0.03278453961636944,0.08325159813105552
0.7613445731810056,0.4077109447853651,0.38024292428481876,0.46145621567374295,0.1538530943851228,0.20982557282939399,0.688113961735899,0.3674534475060875,0.18070145983133207,0.09923396819462832,0.2085915663551507
0.5736125518240521,0.42885618193746744,0.3229250265698566,0.4247642280781105,0.8150019752286337,0.7298578413099552,0.21051107726881924,0.8656788472375391,0.01819902894256774,0.007999959681098926,0.02259120548932186
0.5600917652884905,0.3274342298624061,0.17071054038320632,0.2127305890027507,0.7304958869902843,0.30793845645156503,0.6806689744128306,0.5175422370866265,0.08720932443610213,0.019597761715894158,0.052387118291820294
0.5407927003336862,0.28006033961907284,0.14267302817068309,0.1854480149332249,0.2704438247836345,0.2071676880405658,0.7848861354352021,0.3963430005308038,0.14394720001080402,0.03450939968150178,0.08659930807373341
0.5766895135949865,0.2053041585688661,0.11724680591629585,0.16212563339542152,0.7073285400860958,0.26332104914157267,0.7305543777812761,0.4622608015329965,0.11192807513637403,0.02697070127917952,0.06969330362626511
0.6222627470982365,0.12643652793489685,0.13545534642482662,0.1948207598934634,0.7195505820801804,0.15062604488539671,0.834191605073311,0.32730046015319797,0.1787499249195234,0.04526021551749269,0.10930587243942143
0.4375296642755831,0.18240898730593658,0.1801300845555209,0.2719737922629136,0.7514895858692049,0.32982833509618387,0.7073042506705038,0.5028802929149491,0.12532558987752798,0.033126437152010774,0.08033748456586559
0.6358383186874083,0.3571137567958191,0.4223502195652523,0.41753052197931106,0.827321246225786,0.40717443095481076,0.508645730446652,0.6226573936366462,0.05537194765429233,0.019629704333614405,0.05224746672180375
0.5860309466330859,0.24280204968830144,0.31935386737458815,0.25917294152588444,0.7643526442093239,0.2635561300362873,0.7006834585064452,0.473302643938357,0.10211038492269993,0.025896699316572982,0.06701718406638522
0.6897703374796065,0.24502846490152133,0.21377849955927203,0.41200059506387277,0.7982026036587296,0.09402775399985265,0.874677413992788,0.214775803722949,0.339747051412091,0.13349576254253565,0.2517230170058439
0.6481907074726039,0.3785225310424042,0.3291027347355684,0.4349394292118702,0.820643336719473,0.5436486628792543,0.33744995050631965,0.7309077307946604,0.03663918977260899,0.018307368734819994,0.04930482170830112
0.6752589706311779,0.2825789284552361,0.23935564149241315,0.3023735374558287,0.7677081185803745,0.4822878300374664,0.41131273463251183,0.6741928347390683,0.04808123430330204,0.02164178234306635,0.05742666791580928
0.5397174481577184,0.16676334722354974,0.17956389556850985,0.22770039814081985,0.737983199059779,0.10683585947842308,0.8840021095876298,0.25182314476194145,0.25751626411711187,0.06564974196827918,0.14714842645095086
0.5846048086778093,0.4031889738434413,0.2872442063107853,0.3519010890910984,0.2016238083983127,0.4044048593558179,0.5506044587811892,0.619494198771736,0.05674551294544115,0.016606013808602806,0.04490249702637132
0.6623191574099384,0.46730822300016017,0.37279167804761415,0.5960292290036854,0.11238498762247115,0.2658677995035632,0.6643360434632101,0.4739753935310602,0.10589013426218133,0.0383604220961774,0.09437535341994507
0.5371596215756035,0.24645920395522333,0.2487308886166141,0.28426409003041686,0.22559368370368654,0.38440132393122367,0.60819816621913,0.5890653387288184,0.0691533648810615,0.017846830207199103,0.047919008546146745
0.5224094870324165,0.16718899678253565,0.13068656547178872,0.16027068237230835,0.7077871390652583,0.37168905841671895,0.6567005366282626,0.550360813495837,0.09445673408799204,0.02448872713877873,0.06292510612468379
0.6578365226134807,0.23360325556177344,0.25139137952057183,0.36547961529454465,0.7888580299356089,0.3913337035337751,0.5304577506930727,0.5998826133527685,0.06401403592403204,0.02251201261121674,0.059762222515516626
0.617971426921861,0.3656451505233207,0.34035628220964836,0.3973092789291467,0.8117093530004016,0.22519190600269282,0.7321772629312591,0.4342813683607057,0.11395215912586715,0.0309896139040455,0.0792160234023222
0.5571395758194397,0.15952732522843246,0.15180698438606308,0.23803141967124347,0.2566731548532519,0.07392669909124865,0.9192514100914776,0.1925588910861717,0.3446633322034269,0.09990066818256926,0.20259154494635215
0.7381831527443584,0.23180307241188808,0.18650464833944128,0.2516982544562988,0.7445409664534921,0.31652383879568236,0.5776724147074568,0.5128449203092413,0.09601329053433254,0.044521263715181246,0.10818297829088368
0.5594826703049514,0.42083101463876404,0.17160707520644122,0.1685419351715608,0.7142638075266411,0.14618347008145843,0.8364530154212115,0.30938419420004326,0.214079847716706,0.06423489884405793,0.1425498380752869
0.6545867912878862,0.17199554477969992,0.1791818245371328,0.37992135086683915,0.7859452522358245,0.14106369537469846,0.835469037736549,0.31389113674668967,0.19039392899343005,0.05015411740961169,0.11811662121242204
0.7469895577149812,0.4728583324695265,0.4104188632913932,0.5901161845479467,0.880981236959528,0.3357760255847042,0.5210399983203656,0.5090478010728152,0.12002666018527146,0.06998794075783234,0.15651903579726584
0.6278513797344888,0.33067602168361315,0.2955959334766695,0.45238743138643506,0.1714142348373367,0.33243158951195817,0.6079490674743793,0.5488235545010666,0.07691380058302544,0.02260299477240298,0.05967660117557501
0.49766872419751873,0.18271166456352883,0.20138436804054594,0.20905542748651934,0.39741106553210076,0.084243137419916,0.9504365506631811,0.12022325983283398,0.6899924987843834,0.745119525200797,0.816027150436003
0.6662288165800277,0.3519216682320514,0.27534020147072075,0.3159509564732676,0.7760745952045123,0.3160701815785875,0.6095117077531109,0.5291259634023585,0.08290867964916808,0.029381041379356862,0.07558220423398684
0.7155525878023303,0.22798458417535925,0.2521774458479577,0.42311631027552593,0.8083881486869638,0.2829383706284568,0.6407446285882318,0.4894155100331659,0.09897735234325353,0.03685850682532892,0.09213763867806242
0.5315278566025653,0.18847352409865836,0.23320378435013167,0.23967714971306764,0.2445131778536667,0.14036209439053465,0.849330191227504,0.30332542944702695,0.21163830082823043,0.05427529389700262,0.1254012751039321
0.7594212789931826,0.1671817547777067,0.1662338090909752,0.23700271500843353,0.7387051560339544,0.11456649666160189,0.8566158941124214,0.2642298076848493,0.24523225295177212,0.08289678965964344,0.17797268530184715
0.7072369237033374,0.372397275974098,0.3589306726891066,0.398878758201187,0.17869353175779454,0.4157306641607619,0.4374441663344529,0.6129844189597757,0.06572118444108625,0.03630730380366642,0.09115438919553168
0.7535925649875758,0.4997652613834125,0.380058598005851,0.45606842291872085,0.8328378868073615,0.4019569236017109,0.4197626374315027,0.5780980295625585,0.08778718057722792,0.05700469333180504,0.13336323407708134
0.7102211158783753,0.47096738575310676,0.2537442511635927,0.34882252372344524,0.7828814855740859,0.1781623342278543,0.7605237329273368,0.3578060247535544,0.167220193810142,0.06685539638482073,0.15002709248471183
0.7904747920084697,0.27720686390134125,0.2706430549416886,0.36030278896104717,0.19990670531890786,0.2625113113204783,0.5998473807732618,0.41109804189899596,0.16612278389324597,0.10403764159421368,0.21432157445077551
