hu0,hu1,hu2,hu3,hu4,hu5,hu6,contrast,correlation,dissimilarity,homogeneity,ASM,energy
0.6186458806991042,4.046355488711516,3.9979118041530546,5.213220379353289,-10.05348601189023,7.650256571439708,-9.964700923356553,1022.6491069075888,2.6427518849635363,46.507009404643796,0.3920671554954604,0.0030090293991592706,0.10960564127370055
0.603152641168248,3.5777287434921203,4.621598139963755,4.6753010499135295,-9.426121914996832,-6.784235053684278,-9.331515244764017,1248.0250485344725,2.3354325422636646,50.74950835839173,0.37358064756660875,0.0027663651998393844,0.10509987323648036
0.48103983366205405,3.92045662110372,4.306844149051691,4.635597689636374,9.122283791868968,6.812380459711812,-9.241927121287691,1370.4541945021392,2.6756513112851295,53.86849386198773,0.36528477786142155,0.0016533556628462137,0.08084058713949446
0.5818217639496026,4.318548582022583,4.880258890661186,4.152914940601424,9.042183008943823,-6.720236881797135,8.828336835961249,1410.882629405884,2.39463875329596,55.55662112886725,0.34969842061157314,0.001978261252571765,0.0883840548576173
0.5003120048625259,3.5315656931167996,4.2913805811724135,4.495279018912889,9.058623665505895,6.8058635033411905,8.945465557022082,1546.7108585467176,2.5059889577907932,58.38495586366173,0.32811794037346825,0.0015510411784231577,0.07839993420227245
0.5669696530907102,5.247086678715484,4.569564291953919,4.666330198601899,9.449316830437656,8.518501733707092,-9.293968073515426,1511.0020988010726,2.313270347197384,57.38067058946616,0.3496157958867301,0.001852726643216545,0.08546732735053295
0.49552483210658704,3.3555697819738968,5.042438162116531,5.742178563764446,11.425155667847118,7.812475985482853,-11.149428666021723,1645.3243386330523,2.4206301399310415,59.54520244977989,0.3186853086497382,0.0014870463604959002,0.07678081859098752
0.5593376701981978,4.936365356243083,5.270090083800164,4.91479327461584,-10.033313274756013,7.595806462556666,-10.135564783986084,1429.2347513601276,2.407704211030944,56.633058562992126,0.3412635788099857,0.001789433229992852,0.08404453571522284
0.5451242777315262,4.163322520682331,3.8931174546952745,4.395314240617013,8.581519479628483,-6.5278109328630345,8.549648474829635,1647.4288577639659,2.3543666361253,60.61661932698864,0.3092627499378321,0.0014120509615976125,0.07461702221407768
0.5522336527581282,3.6317123331850447,2.924886049942885,3.839937982117155,-7.2794875412613465,6.1549066308092515,-7.322940433309185,909.886936961374,3.1754706106763306,43.706043849587694,0.41074485629198904,0.0017375676906436948,0.08327941553545748
0.6247232015099784,3.8124858221247426,4.381706507411674,4.0974254667374055,-9.917294233499064,6.981139430612306,-8.800534751834876,714.4956585381921,3.0168793358803887,35.49772197981895,0.5738517815377048,0.005050563897012727,0.1419385403283486
0.5347048928612437,4.5286843333587345,4.171142810441345,4.2970409204059985,8.906340291159637,6.7589487090547715,8.624844193409567,576.2069583514169,3.417894351980991,35.21776574803149,0.5022864738069199,0.0022610803039767218,0.09492373552457277
0.5758589048404271,2.8805969463354972,3.5157049416946857,3.550208082552179,7.471815671682436,-5.366517133067781,7.1856964649062185,685.0255251604253,3.296930320714074,38.67339933117365,0.4550678507545501,0.0021139541070745735,0.09180614645413959
0.5619470926371832,4.344001068722155,3.752288091364779,4.33714565364545,8.830455801630526,-7.236749162727681,8.68026760897061,795.097672960971,3.1994562446601402,42.42973690634881,0.4049701036023176,0.002160417340321852,0.09282412798854274
0.6035855212192417,3.916691248340847,3.4434654072418636,4.867803163849584,-9.098316882142965,7.17517785102415,-9.261184378348194,754.9358899342801,3.1857725062115754,40.534375193750385,0.4386818060815833,0.002292682718775417,0.0956032510371827
0.5741101139862823,4.184000725987642,5.821239591793484,5.051630404067853,-10.563602692757351,-7.8819157003125655,10.959690766736832,1027.03723010571,2.9432069973502992,48.528447400644794,0.3521986025237755,0.0016609706924991731,0.0814343720440252
0.5634589470030995,3.671207498299144,5.3233952617639995,3.441288326750947,-7.867394539678604,-6.693207017719625,7.951354456074945,947.7262597650198,3.002324796903445,45.9955447098394,0.38613780076499016,0.001828905937336648,0.08542716862529148
0.5619471055846581,3.54763464347606,4.165015669444644,3.600085888738635,7.645224563890291,-5.699632511238339,7.744852984504791,1033.9380797980348,2.973925312722263,46.97954141220782,0.3916065279813463,0.0018379596066367392,0.08525817231964646
0.537209906600286,3.5805108996553163,3.3703869264179436,3.68571697430084,7.220470122442762,5.485596397083059,7.356478634759831,1147.5468880781514,2.8586774895530547,49.69016939596379,0.36887450680343625,0.0017477959529922506,0.08320245569764712
0.5142425460752533,5.551478301041138,4.29578195420199,4.5867018340832155,-9.027971503415293,7.878177534393254,-9.185299718805885,937.6847119319241,3.0887519135403423,45.15314805629612,0.3945602963544061,0.0017264619951848246,0.0826574422869973
0.5620012994564257,3.4540604502468453,5.732707939572083,4.282864543689174,-9.303657733952146,6.596991320129398,9.633413400447711,1198.7712737925476,2.832571279129554,51.157685690371366,0.3565028082505576,0.0016932739887986544,0.08181687548941108
0.5960370939976796,3.558757731491731,3.6186899475690595,4.887155829604226,9.21602358568108,7.87336825754791,-9.17467636586463,1253.6327432342362,2.6777165651446735,51.75001453127907,0.36374157981433974,0.001854612098034723,0.08544808685563038
0.5640806226860149,4.184243887970216,5.0074328895901,6.338728191370893,13.507283472209767,8.43169892752848,-12.013170156577962,1312.5187472874954,2.6786892867783023,54.051989041478066,0.3452737979731129,0.0017366037681258997,0.08276372781281278
0.5466236585073959,3.3041552531417273,3.9416617817087123,4.348576224751402,8.52243645207051,6.755223975150599,-8.782300611393806,1318.8899163579574,2.8197073716081134,53.40348954135407,0.3505486683407242,0.0018513214054915956,0.0855683696411432
0.5129707958845214,3.7863070025921015,4.1070739649467605,3.857329834046412,7.862118634560389,-6.040240240977509,7.881840048218783,1262.1201828809903,2.808943032405878,52.42890668593837,0.35520431674466685,0.0019911340107414566,0.08861193006928586
0.5124417501345392,4.213103498662793,5.26581661875041,5.475984278922348,11.133273063111586,7.756540655853806,-11.743532553559781,1009.7365503324759,3.0285008707730103,47.3709976013702,0.374611528500416,0.0017100804749625202,0.08223378784266905
0.5189593081683942,4.335375231128794,4.022251173822239,4.584439540602227,-9.005442958946592,6.971421762269239,8.993816805979987,1144.9014808342117,2.8888184097489473,50.633621892243795,0.36200472272119477,0.0016974032116275411,0.08185706731307545
0.5122824847791523,3.558031962553811,4.562889220786081,3.7824342875382193,8.528456793549285,5.746667462422644,-7.955692432758822,900.2507643452786,3.154965177485364,44.7282738002976,0.39175994922088636,0.0017589636411761416,0.08354847569526681
0.5612504664708899,3.280015636923127,3.807566682874096,4.471754405468808,9.442891541803972,6.298816951512121,-8.830709963683987,933.2728591550936,3.0666292518655265,45.62409857632214,0.3948756621693942,0.001985167343870419,0.08873686829696933
0.5460261869775549,4.917499424039358,3.4304697935918935,3.5057534302641593,7.044537438004384,-6.047076976711016,7.063629087879189,1126.2108648436051,2.930365019046219,49.91944876077251,0.3667106727441654,0.0017457754395947753,0.08307220381911837
0.5336838203029308,3.1207430357795727,4.251128785844458,4.841745631654251,-9.413757374023339,-9.496584014427858,9.388323153489768,1021.8623485840722,2.9848621544811937,48.20055247922995,0.35932506147681537,0.0016727526212118016,0.08156061698505156
0.5289554907489273,3.5821297047370377,4.464650000991155,4.617350069553579,-9.18747649445941,-6.428095050739978,-9.4557248672914,647.8468902094055,3.2986644250890813,38.67604886772274,0.4380598435329253,0.002010785508430865,0.08946701476806566
0.5415640033929866,3.89661737099707,4.6784135439197145,4.449289277346002,-9.127472233966829,6.895066425500396,9.935232843561732,778.3101168702337,3.176780909088298,42.1112524412549,0.41117376362708025,0.0019148804799693385,0.08731386398695869
0.6013550033892279,3.1848639572039796,4.985090136723148,4.177271765617668,8.758586567882686,5.862716577076695,8.764731158318472,989.8516162657327,2.986188936955879,46.69602598580196,0.38915118320885933,0.0019876778326794542,0.08872506894370541
0.5222692902429805,3.6575235878893917,3.4829651450262658,4.143580787619653,8.235401419427589,-6.651964228044364,-8.111236811851628,1097.1530511811027,2.9544172155931028,48.720734003968005,0.388138577440838,0.0019837730995038963,0.08826101441745882
0.50611845654,3.4899315535285043,4.429230000010841,3.4077871049176993,8.923138641364794,5.418206068806907,7.329731954158245,834.7729817022134,3.1872461187161365,42.61683632742265,0.42454727456303964,0.0018157233061052004,0.08473907531739483
0.5547743889984664,4.138890403127062,3.323652283859561,3.425732800700796,-7.367967300897419,-5.601558872108445,-7.603720044909808,1065.7479786990823,3.013683392217115,47.10746123054745,0.4036414775441418,0.0017984539553491546,0.08423219010469524
0.564347475479977,3.5147313017472395,4.735478400171534,4.937236111479299,-9.940001905419953,-7.558020353655328,9.790564535862202,981.1711029047058,3.0740255382960524,46.13801615103229,0.3977956477167942,0.0018723404881371773,0.08593217682356152
0.5767848591388736,3.4887161924347225,3.9886519873453175,4.330525011398868,8.498053230303901,6.098027244525514,-8.583501781500582,1158.5783318285387,2.9154194077569446,50.271600746326484,0.36632112721133253,0.0017957793573026286,0.08417903538159101
0.5652768719836851,3.555103582195214,3.9099196470468374,4.389648915287748,8.670065383094428,6.241900112501563,8.776843399356133,1024.2991433326615,2.9755731285281026,46.516425673476334,0.4077842870933789,0.002309341983185844,0.09521348431740594
0.5295041837848787,3.6527461929861147,3.985485359883009,3.906206132410552,7.875316898169636,-5.87446616581626,-7.885255517626951,831.414406406938,3.1765313575229754,41.73926477540456,0.45353759411788436,0.0018941410902662572,0.08621907763202909
0.5251527997304499,3.2304579296384177,3.7502002025273335,4.440714363285827,8.664022104825717,-6.286997945566922,-8.841458254341068,1175.429890453531,2.939109233061977,50.882363483476965,0.36731459070581335,0.001859164306142464,0.08572352577716275
0.5763218702656567,3.5063108788564454,5.036470973861867,4.925597805082143,9.90758225117287,-6.839958052224789,10.01578638031791,835.1501231283713,3.0858402839191967,42.97324161835824,0.4310961029380531,0.0021352422539038345,0.09156168249135441
0.5744686539955182,3.3206201606903707,5.210337650294272,4.375223230888411,-9.430542351219069,-6.210376082385952,10.278690463823677,760.3546426467849,3.1730081161226646,40.911806761113525,0.448708533779988,0.002257142157147978,0.09436403722443443
0.5598437947688233,3.110383140156259,3.7046677087847817,4.22935910355198,8.198361967891367,5.789430306574879,-9.414949701467473,927.5578548344599,3.1384196852258786,45.320424390848785,0.3915242930851108,0.0018596036641489178,0.08563657115790986
0.5325143109982214,3.054084495242124,4.42432733125744,3.7597239614917624,-7.928390387750147,-5.868381212120412,7.97826676783448,642.9736920880092,3.428007492260529,35.31894655976812,0.5603522608469603,0.0023645564576358063,0.09702311656765987
0.5323494959512065,2.74138049895374,3.1081187701527018,3.7225454434350165,-7.14223356680933,6.2564191629317145,7.141683857969004,994.3063498783247,3.1690995504789155,44.11542630897761,0.46005106331676143,0.002107634994859186,0.09163115173058872
0.5957202666981588,3.6411638699082762,4.043044540789523,4.727172825191207,-9.22741248521268,7.333088845822876,9.113305685291968,900.0305268266787,3.0090115846922365,44.023421999968996,0.4298092390854297,0.0021108471581848766,0.09161870214007747
0.5888151232112038,3.8232016439694467,4.024799234812411,4.937331528970739,9.493199479673908,-7.562084853607068,-9.62433277136805,1183.8636365397733,2.606091953980738,50.55164029078057,0.3858323689784965,0.002227191378550551,0.09376758736360472
0.60100108236674,3.811350863183565,4.520049602636622,4.68113953884483,-9.478866098670288,7.212504906660993,9.342388907380162,1255.5839699648152,2.535388595688237,52.21167762648026,0.3823466477327315,0.0021194024217047252,0.09140146355067705
0.5660116545066411,3.484727294608465,4.301464440246597,4.533413390586545,-10.494934330585144,6.933223113267724,9.287267856093141,1269.7542479772458,2.7226254275010926,50.73543287711574,0.3709462497517764,0.0021696867653082062,0.09304829912003515
0.5524485358860192,3.09787849279002,3.536089729164698,4.468502754348364,8.937867481545924,-6.454267096865539,8.476640924450532,1092.1848906666564,2.8700409062275707,49.62678686294871,0.37336974008333557,0.0017177623591377801,0.08282689410575073
0.5884801130843212,2.6771884954786045,2.7606384188767135,3.1191084120663244,7.6147019144844155,-4.7354189953016474,-6.451256781861318,624.380453589032,3.3819391962267944,37.75323320959141,0.44705100642696544,0.001991599919294543,0.08898906867048419
0.5402994930279507,4.441809952390697,3.971866510212116,5.4109861012221785,-10.190429054375038,-7.8535992061267015,-10.739404280405445,951.8298237065223,2.9976443725661275,46.86082570602641,0.3698843573823218,0.0017618108417070215,0.08370661452095347
0.614568815031713,3.1096967893303384,4.807331365382101,4.294767973733899,-9.314261914340355,6.336486883929827,-8.893718281343892,736.7586897048795,3.1245328129272165,40.37183702492405,0.4486130800162217,0.0027856678841032658,0.10527389099029172
0.4913841980484921,3.097872061431567,3.703916792823319,3.826272896745759,7.8713271445746225,5.444213499406093,-8.00888498897338,1021.2259478268959,2.9362208820539366,48.61983848967698,0.3571710653640875,0.0016829041759332147,0.08174483312956203
0.5861221687460183,2.9767881343349467,4.269882711376171,4.04720644427239,-9.244199396330169,6.5334358640546055,8.217372849944637,860.343028279807,3.0060008556224025,44.11218244311488,0.40025000940797273,0.0022797788481062737,0.09530367741661647
0.5744766152968389,3.061606606061542,3.853907103670879,4.41193134912614,8.733391926691645,-7.0990399495095025,8.592262681659584,1078.6147239638226,2.9067806141860446,49.752664552204095,0.3545746792835317,0.0015699627974469607,0.07905437574402915
0.632035271141019,3.7903387034454132,4.010556482408333,4.727003913340507,9.206788132527407,7.538902563630309,9.553848182183682,786.1809982213714,3.12981758701772,42.64559615056729,0.40156058034442965,0.0020587951385736864,0.09054748339320975
0.6057967537758021,3.6648870384052157,4.576008714754761,4.639415939004321,9.248085364973265,6.659875502567581,-9.400866174017569,1320.6459550731602,2.656140793551483,55.988715008680025,0.305751537268162,0.0015384020216121863,0.0782272342293881
0.5996588765793652,3.908622213359161,3.402104103084996,3.986659019830588,8.441305959056677,-7.954077687857938,-7.75087172280717,751.8255829949159,3.0829420028434917,39.27432051739104,0.48251897164524177,0.002881928773508255,0.10718993767496877
0.6130849017652281,3.179831569504742,3.7505730366156422,4.7218449703000305,8.972377901145258,7.020090214426745,8.958579912801534,478.521900575051,3.375931089792072,31.484310093620195,0.5681172787472288,0.003849317051249878,0.12381657543936031
0.5487638523395084,3.569237659533712,3.7578684875236585,4.594819935565665,-8.793189860188962,-6.4266656810777105,-9.199005937072384,811.1446608205715,3.12445594951961,42.83354807334615,0.41535557948530744,0.001863039602944416,0.08617823683372346
0.6251992517075299,3.108451449747191,4.252684149961583,4.067336557798654,-8.244722037132197,-5.68070743730703,-9.449554283811976,742.0201592434437,3.1699191997997516,39.705045550716086,0.4718590619870455,0.0022668057584136737,0.0950736705426096
0.560034022901856,4.588072386298154,4.030869427330047,3.6880817871749896,-7.889781035477831,-6.608247173775726,-8.003879582939735,1102.6421968000186,2.7904734233062314,49.7266971565193,0.3676135512980916,0.001870435486650969,0.0863473938914069
0.5373463330641018,3.323626223065321,3.6054371880465967,3.8475136102841745,-7.653786546860802,-6.956173206389947,-7.601995321158535,1330.956220646816,2.791372456821374,55.047244578864145,0.3168653466342871,0.001519298305967908,0.07783378684382139
0.5900766854634383,3.7265196545352084,3.289382952614045,3.670361406217879,7.180506662443367,-6.088035391699496,-7.627249392835978,796.4064592504186,3.073397530855209,41.480914618079225,0.45288291384915186,0.0024236030156230713,0.09832791995472397
0.5985127481621338,3.6115743235442253,5.329262260577164,5.044574516382537,-10.288575442733556,7.030061002146788,-10.830826714176483,1518.3759106268212,2.430801456798565,60.51366908983814,0.27667361786272604,0.0013915293471904362,0.0745572686317106
0.6067349763172804,4.250682477541879,5.9021955700550865,4.787550091418376,10.507093070029441,-6.965868981113631,-10.165401546634405,1676.9592106996713,2.101977559610779,63.790252611755214,0.26761860025027234,0.0015111406418343552,0.07769939490174599
0.5980048948529386,4.026172837611209,4.546318141041608,5.650133797234854,10.808234566515736,-8.02134308188687,10.750495655569617,1552.1588215520178,2.152133810533413,59.85494538176575,0.30284587375359395,0.0019966790639226245,0.08930555861959924
0.5815097530360835,4.1241380636564475,3.649874697036871,4.597573235743017,9.18270904763101,-6.856543307244404,8.840183121639768,1383.2024202329653,2.4336421574708926,56.68743654674808,0.3101423705563735,0.0017191304400808014,0.08286975360490267
0.5393135242539899,4.110136109934916,3.3590950387916325,4.167316119343896,8.060396937814605,-6.645798909095297,8.066098693123283,1537.6425063162626,2.532194673156015,60.73654500434001,0.2781239728883662,0.001373592991257584,0.07405651283352707
0.6083982655422315,4.53298906774267,4.701334364629135,4.757151439072149,10.681158020394802,-7.447957883716472,-9.492401625116687,577.9326978966458,3.2619867947901713,32.19750914501828,0.6291077554812525,0.003620061597793435,0.1198180968557946
0.605240170283597,3.4666774731137857,3.577718524280353,4.640908466460151,9.200086990255807,7.209871780824072,9.690008404616583,619.5655011935023,3.261955837920151,35.357615746481486,0.5460801057580887,0.0030980914632006288,0.11105583616580862
0.5677142177647537,3.8775254654510958,4.185354704411202,4.839249837018505,-9.972448202339752,6.870613025688228,-10.788227324287755,1600.9436661060822,2.2550372633689335,62.530248310496624,0.2641569737129709,0.0016303967625024042,0.08069549022608885
0.5811351983701518,3.6017899814559784,4.799184153131645,4.138359764599935,8.610669840865766,6.146974988112197,-8.607462605595652,878.5783366722985,2.897993144694868,42.56144260726022,0.44783523514456836,0.002931106014875226,0.10766945642309234
0.5387771139255768,3.9393444294370106,4.287549631404967,5.720988258775098,-10.733953986868249,8.59959724618044,10.73188147599374,1388.8159996163743,2.4864254389766556,57.579652237429485,0.3050771314447591,0.0015451682615125685,0.07855860537638465
0.5419341799664166,3.617262082332017,3.5822809514381784,4.905296916714539,9.167449316090954,-7.264233916341561,9.568551578127025,1307.777051429103,2.5311577060287855,54.81350556451112,0.322728110372618,0.0017081492410745069,0.08254968050028401
0.5987243052527877,4.478087271524381,3.600700931145599,3.6653101310593916,-7.653689415496785,6.352635226874183,7.392603912213888,1042.5475303606859,2.727027569984404,46.6797088125426,0.418338439161603,0.0025755552011494684,0.10123587488755187
0.5603816019525901,3.543985068455812,4.4748959030415065,3.8594020781827836,8.150594892735858,6.20428427096986,8.029249171116462,728.8454041439336,3.1595329179555205,39.7614908511067,0.45815804127256354,0.0022879989751434866,0.09530082196826736
0.4720837979476527,3.311442520353544,5.996525205139235,3.2043350440591953,-8.046940327556854,5.341302764056688,-8.127074814498576,737.6841999465247,3.307637120069223,37.17820434078368,0.5842701772440698,0.0027631395970063206,0.10468023300653138
0.5804322682568451,4.120055730977369,4.4267381177478615,4.659191377029504,9.461053851037427,-6.918652314032925,9.217869927185644,1102.2716341682683,2.867410829715486,50.63389798654596,0.3347582694698026,0.0016058258790968979,0.08003095897313661
0.6245024799253472,4.1594994127927745,3.9864254262942294,4.528561614222514,-8.958024751569404,7.2157918845438145,8.787572652492283,1022.0509641019282,2.4434548702764562,42.48202190154381,0.47062276707009254,0.005190135096970796,0.14363784716308015
0.6057003437090017,3.570047689617934,3.19896579980505,3.4283943089884628,6.780561474175491,5.309380454913804,7.416653531980291,671.8394182257116,3.2097413971013884,36.319929842984685,0.5630974527041164,0.003169043512095943,0.11185216366583108
0.568793117470834,3.1879843976032336,4.001197836676953,4.192458864300502,8.308455177610961,5.854877796725101,-8.399074550121478,1164.8930168485335,2.702557016943031,51.98538153326307,0.3364071512351831,0.0017496435809535552,0.08358367317200593
0.6026282262561713,3.4192189077801847,4.6312829658482775,4.606327362053475,-10.21789197138419,-6.753758549711952,-9.416499536293497,1002.2566010757022,2.7876264441245673,46.8070701453903,0.39065308751450567,0.0023022052190562973,0.09585924327579376
0.5812760501370126,3.857752043398758,3.8360782213890197,3.6174758824887783,7.65159993751217,-5.843036449677771,7.368154306276116,869.4765058280116,3.0323894044273088,43.64890007905015,0.40419753111328316,0.0020897318109208375,0.09120082763567772
0.5820236701714632,3.406697131535506,3.7109525956760283,4.090897091852213,8.33890173289361,-6.274373049747109,-8.194905032094239,909.6115038323827,2.9675289532071933,44.79784520506539,0.40979325907790176,0.00214895050309078,0.09260141467206133
0.5728530188250234,3.7842958399485496,4.222365878321741,4.111667581292709,-8.760900816717053,6.108254849320724,8.499545953183835,982.0803105043709,2.8985634736690566,46.96530996186992,0.39090446869312523,0.0019995169716214116,0.08931156502494354
0.5969822130526745,2.4522706819116182,3.7565494021597385,5.09338245512264,9.53288618842174,-6.522666719505029,9.643789081137692,728.3468417718085,3.258434133886926,38.52945151202801,0.4966711395190746,0.00221861015760363,0.09362067353640766
0.5550219312656943,3.5180937808296115,3.3647980860723563,3.585879046082232,-7.723314009516776,6.3024277339053105,-7.07278936463517,982.6539782767064,2.819335895253589,45.40325074400148,0.41625079817593014,0.002576000332686828,0.10118300608477698
0.5799374905447328,3.645322355264212,4.019033572379289,4.322681418893873,8.792203393216218,7.163411984270975,-8.626273704944417,780.0828316812883,3.02090034823824,39.70668952275405,0.48966030514295567,0.0032003301817615398,0.11244547754764114
0.5933909372527681,3.631820498169051,4.834583250882909,4.070880404917055,9.09739314966721,-6.242907843813258,-9.349107535246256,429.60877776443044,3.406095174112134,27.763045697966398,0.6771924925157975,0.005281897720239674,0.14497181886824995
0.6082590996789106,3.5463369386406316,3.594985872616424,5.0149424274894745,10.443125964150974,7.015232635440755,9.49489197042909,945.2491818889889,2.9412447480148254,45.93092459622417,0.3951113934064102,0.00193562455597388,0.08773122271348696
0.5677415935245207,4.216206527669097,3.549540394993716,4.657856525197848,10.683144971130424,7.923349535870457,9.426723854449516,572.8940597099946,3.319329568556374,33.34316923321347,0.5770920362835441,0.0029779103575631126,0.10873177147364571
0.5693338055414588,3.910763478057775,3.9665287130614093,4.291785827987688,-8.434670565297445,-7.170668939741496,8.717841183976129,983.4380410479572,2.8442107346030747,47.46478053893607,0.3662140789315539,0.0018518925528811635,0.08596163334745822
0.5914711190347126,2.9081735539396627,4.261020433546759,4.938216872188268,-9.647366179151769,7.0572172862839535,9.541537413392845,1142.9206727788458,2.638402208614293,50.40257746140493,0.3544453410618181,0.0021894855776606026,0.09332639029215599
0.5351396623637374,3.377889230042402,5.522982248811331,3.367371290765839,7.8994486536062976,5.07753779360604,9.104190468140544,1293.5540418268336,2.523139233520116,54.26409146568292,0.33633329727776895,0.0021764048250368646,0.09304189357852505
0.6025433358446675,3.1051300919465015,4.185616706929376,5.169890227266803,10.069614638628554,8.675814903439408,10.058166324855321,1021.8361448129144,2.7563676810547832,43.987914335203634,0.4494828933297943,0.003161882611660376,0.11226187333759555
0.6075507483819647,3.894145714566098,4.183096166193998,5.0680334692519535,9.796268321912182,7.1549872279754805,-9.787600252758752,1079.0809406775068,2.644364703160089,47.28810537308575,0.4000168424017749,0.0031791960329828396,0.1124438369475626
0.5993532478860675,2.7840500062667215,3.1444424257777914,5.340111699115434,9.590621682209502,-6.748567814330591,9.65328608366737,691.2986565348131,3.21402810540742,38.38809849494699,0.4727264784376013,0.002273396886333335,0.09509120975037819
0.5908776381227937,3.5458259078567256,4.026896191271446,5.485926894308241,-10.48576006890139,-7.442231808431406,-10.700477106103008,1120.330252863631,2.637698807426137,50.026147099169194,0.3579681212233681,0.002413227308632003,0.09811979886854443
0.6084607838902811,4.209535386873108,4.671294903714607,4.892677748177638,9.872011415577036,7.154033820976194,-9.680640004050025,939.2888832808918,2.7245301133859803,43.121144851664695,0.44019219446890195,0.0035376234986287686,0.11877387361722734
0.6542132170025766,2.6284251281299476,3.2617433395519186,3.8413194690743344,9.091340125953518,-5.208252502244806,7.396978316790256,456.8218179405109,3.497830758857668,32.0676571509393,0.5316536545303434,0.002662583629492325,0.10301766020682127
0.5875097539390963,3.390501428989851,4.211213672546625,3.780850440767629,7.786414505863384,-5.566774873161006,-7.787573135641857,806.7091748558499,3.180184539580228,42.95530372310744,0.4074173902921422,0.0018341240174062135,0.08550572000771055
0.5782555485279747,4.177856621767756,3.2566088875296004,3.6032139806180252,-7.221891029298276,6.762712021398872,-7.116951421007765,967.1827410061069,2.8584909341508853,45.880499120373244,0.3967636561556153,0.0025059810562706466,0.09990470547507369
0.5850797495391953,5.782762178768313,3.8864665672420564,5.507260081691736,10.23178023945496,-9.800213379726467,10.558614852523379,1000.1307185426872,2.8004611210682784,47.59324818649636,0.3747246427957575,0.0021439523230365565,0.09247569267240019
0.553388585030929,3.5137569096824364,3.7331530703659155,3.5756064389272573,7.799478436071359,-5.3415295912673955,-7.243665453670893,766.8906971720194,3.1337329570447583,40.87733227028953,0.4325227365058318,0.0021356734842015073,0.09223888538446325
0.6014442498532323,3.171790535190612,4.146111289870503,4.053468502363841,-8.359078157611718,-5.770375915255124,8.217569908202709,529.2376067564636,3.3269017714607445,33.530103966457936,0.5398067654644154,0.0031190912675835517,0.11155313363107
0.6003590829105891,3.2971304463089095,3.702055782797606,4.176607694289061,-8.191242688422378,8.767607773166787,-8.196886521368082,880.337907941441,2.9443803175376466,43.69499765562031,0.42173534086399445,0.0025272760938916303,0.10041467185276316
0.5605340946230548,3.655472138050551,3.913157114849613,4.444365897111289,-9.916069378739065,6.421171422532748,-9.420173122386556,916.6426540509333,3.0015773594157515,45.76657001751503,0.3789581863015803,0.001770945179490431,0.0840023224482741
